Year,Species Name,Port Area,Pounds,Value
1998,"Anchovy, northern",LOS ANGELES,"745,046","$ 26,847.00 "
1998,"Shark, unspecified",SANTA BARBARA,"2,574",$ 962.00 
1998,"Surfperch, rainbow",SANTA BARBARA,Confidential,Confidential
1998,"Rockfish, bocaccio",MORRO BAY,"47,179","$ 20,469.00 "
1998,"Squid, jumbo",MORRO BAY,"3,633",$ 446.00 
1998,"Tuna, yellowfin",LOS ANGELES,"10,750,277","$ 4,527,170.00 "
1998,"Sole, rex",EUREKA,"267,611","$ 98,555.00 "
1998,"Rockfish, blackgill",EUREKA,Confidential,Confidential
1998,"Shark, leopard",SANTA BARBARA,"7,398","$ 6,230.00 "
1998,"Cod, Pacific",EUREKA,47,$ 15.00 
1998,"Sole, English",FORT BRAGG,"144,983","$ 45,868.00 "
1998,"Sardine, Pacific",SAN FRANCISCO,"1,019,879","$ 26,778.00 "
1998,"Thornyhead, shortspine",FORT BRAGG,"204,845","$ 186,655.00 "
1998,"Sanddab, speckled",BODEGA BAY,Confidential,Confidential
1998,"Shark, unspecified",EUREKA,894,$ 574.00 
1998,"Rockfish, greenstriped",LOS ANGELES,Confidential,Confidential
1998,"Bass, giant sea",LOS ANGELES,"3,056","$ 4,656.00 "
1998,"Rockfish, blackgill",SAN FRANCISCO,"16,727","$ 7,179.00 "
1998,"Skate, unspecified",MORRO BAY,"45,585","$ 8,144.00 "
1998,"Prawn, spot",LOS ANGELES,"102,043","$ 741,491.00 "
1998,"Rockfish, blue",BODEGA BAY,"1,935","$ 1,336.00 "
1998,"Salmon, Chinook",MORRO BAY,"243,276","$ 365,412.00 "
1998,"Croaker, white",SAN DIEGO,394,$ 235.00 
1998,Thornyheads,BODEGA BAY,"14,098","$ 9,152.00 "
1998,"Rockfish, kelp",BODEGA BAY,Confidential,Confidential
1998,"Shark, shortfin mako",EUREKA,"5,158","$ 3,680.00 "
1998,"Scorpionfish, California",SANTA BARBARA,"12,239","$ 18,859.00 "
1998,"Whiting, Pacific",MONTEREY,Confidential,Confidential
1998,Salmon,SAN FRANCISCO,Confidential,Confidential
1998,"Whiting, Pacific",SAN DIEGO,Confidential,Confidential
1998,"Tuna, bluefin",UNKNOWN MAJOR PORT,Confidential,Confidential
1998,"Midshipman, plainfin",SANTA BARBARA,Confidential,Confidential
1998,"Rockfish, redbanded",EUREKA,116,$ 129.00 
1998,"Surfperch, walleye",MORRO BAY,Confidential,Confidential
1998,"Rockfish, group black/blue",SAN FRANCISCO,"2,565","$ 1,284.00 "
1998,"Thornyhead, longspine",LOS ANGELES,Confidential,Confidential
1998,"Shark, Pacific angel",SAN FRANCISCO,Confidential,Confidential
1998,Opah,MONTEREY,"28,943","$ 9,807.00 "
1998,"Rockfish, yellowtail",EUREKA,"290,956","$ 124,210.00 "
1998,"Skate, unspecified",BODEGA BAY,"8,452","$ 2,321.00 "
1998,"Thornyhead, longspine",FORT BRAGG,"391,816","$ 252,771.00 "
1998,"Tuna, bluefin",MONTEREY,"27,439","$ 58,485.00 "
1998,"Shark, soupfin",EUREKA,"1,541","$ 1,488.00 "
1998,"Rockfish, olive",SANTA BARBARA,858,"$ 4,289.00 "
1998,Swordfish,MORRO BAY,"120,971","$ 276,599.00 "
1998,Swordfish,BODEGA BAY,Confidential,Confidential
1998,"Sole, fantail",MORRO BAY,240,$ 234.00 
1998,"Herring, Pacific - roe",BODEGA BAY,Confidential,Confidential
1998,Butterfish (Pacific pompano),SANTA BARBARA,"1,896",$ 971.00 
1998,Turbot,SAN FRANCISCO,"6,245","$ 2,219.00 "
1998,"Mackerel, jack",BODEGA BAY,127,$ 39.00 
1998,Unspecified,SANTA BARBARA,422,"$ 1,373.00 "
1998,Sablefish,SAN FRANCISCO,"249,255","$ 191,813.00 "
1998,"Crab, Dungeness",FORT BRAGG,"539,113","$ 1,024,640.00 "
1998,"Skate, unspecified",LOS ANGELES,"24,345","$ 6,168.00 "
1998,"Bass, kelp",SANTA BARBARA,Confidential,Confidential
1998,Opah,EUREKA,"3,630",$ 481.00 
1998,"Prawn, spot",SAN DIEGO,"28,722","$ 170,150.00 "
1998,"Surfperch, redtail",FORT BRAGG,Confidential,Confidential
1998,"Rockfish, bocaccio",LOS ANGELES,"17,067","$ 17,146.00 "
1998,"Rockfish, kelp",SAN FRANCISCO,602,$ 757.00 
1998,"Halibut, unspecified",SANTA BARBARA,Confidential,Confidential
1998,"Sea urchin, white",SANTA BARBARA,Confidential,Confidential
1998,"Mackerel, Pacific",SANTA BARBARA,"2,878,705","$ 68,655.00 "
1998,"Shrimp, ghost",SAN DIEGO,Confidential,Confidential
1998,"Shark, soupfin",SANTA BARBARA,"14,543","$ 11,357.00 "
1998,"Mackerel, jack",MONTEREY,"71,660",$ 664.00 
1998,"Rockfish, bronzespotted",MONTEREY,Confidential,Confidential
1998,"Mackerel, Pacific",MORRO BAY,582,$ 136.00 
1998,"Rockfish, black",SAN FRANCISCO,"32,311","$ 19,047.00 "
1998,Wahoo,SANTA BARBARA,Confidential,Confidential
1998,"Rockfish, bank",EUREKA,Confidential,Confidential
1998,"Salmon, Chinook",SANTA BARBARA,"39,066","$ 66,415.00 "
1998,"Rockfish, gopher",LOS ANGELES,408,$ 538.00 
1998,"Rockfish, gopher",SAN FRANCISCO,"6,777","$ 15,671.00 "
1998,Hagfishes,SAN FRANCISCO,Confidential,Confidential
1998,"Whiting, Pacific",SANTA BARBARA,550,$ 537.00 
1998,"Shark, pelagic thresher",SAN DIEGO,Confidential,Confidential
1998,"Skate, unspecified",SANTA BARBARA,"2,309","$ 1,259.00 "
1998,"Sheephead, California",FORT BRAGG,Confidential,Confidential
1998,"Rockfish, vermilion",MORRO BAY,34,$ 17.00 
1998,"Rockfish, canary",MORRO BAY,Confidential,Confidential
1998,"Crab, rock unspecified",MORRO BAY,"204,555","$ 231,053.00 "
1998,Wahoo,MONTEREY,Confidential,Confidential
1998,Wahoo,SAN DIEGO,Confidential,Confidential
1998,"Salmon, Chinook",FORT BRAGG,"39,144","$ 79,835.00 "
1998,"Smelt, surf",FORT BRAGG,Confidential,Confidential
1998,"Thornyhead, shortspine",SANTA BARBARA,"4,975","$ 6,353.00 "
1998,"Rockfish, grass",SANTA BARBARA,"13,959","$ 73,621.00 "
1998,"Surfperch, unspecified",LOS ANGELES,586,$ 664.00 
1998,"Catfish, unspecified",LOS ANGELES,Confidential,Confidential
1998,"Rockfish, chilipepper",EUREKA,"1,852","$ 1,035.00 "
1998,Escolar,SANTA BARBARA,Confidential,Confidential
1998,"Crab, red rock",SANTA BARBARA,"14,811","$ 16,527.00 "
1998,"Tuna, albacore",LOS ANGELES,"3,969,029","$ 2,222,810.00 "
1998,"Tuna, albacore",SAN FRANCISCO,"144,785","$ 115,695.00 "
1998,"Salmon, Chinook",BODEGA BAY,"160,605","$ 341,598.00 "
1998,"Rockfish, gopher",BODEGA BAY,"2,392","$ 5,482.00 "
1998,"Tuna, yellowfin",MONTEREY,"4,680","$ 3,374.00 "
1998,"Algae, marine",LOS ANGELES,Confidential,Confidential
1998,"Sea cucumber, unspecified",SANTA BARBARA,"553,265","$ 301,577.00 "
1998,"Shark, leopard",EUREKA,Confidential,Confidential
1998,"Guitarfish, shovelnose",LOS ANGELES,"13,496","$ 4,064.00 "
1998,"Herring, Pacific - roe on kelp",FORT BRAGG,Confidential,Confidential
1998,Grenadier,SAN FRANCISCO,Confidential,Confidential
1998,Thornyheads,FORT BRAGG,Confidential,Confidential
1998,"Sole, rex",FORT BRAGG,"109,787","$ 34,107.00 "
1998,"Whiting, Pacific",FORT BRAGG,Confidential,Confidential
1998,"Crab, spider",MORRO BAY,"1,011",$ 778.00 
1998,"Sole, Dover",SAN FRANCISCO,"409,248","$ 114,735.00 "
1998,"Rockfish, grass",SAN FRANCISCO,"2,457","$ 8,738.00 "
1998,"Shark, pelagic thresher",LOS ANGELES,Confidential,Confidential
1998,"Octopus, unspecified",SAN DIEGO,Confidential,Confidential
1998,Thornyheads,MONTEREY,"23,497","$ 23,048.00 "
1998,"Rockfish, chilipepper",BODEGA BAY,"414,317","$ 196,747.00 "
1998,Sea hare,MORRO BAY,Confidential,Confidential
1998,"Surfperch, unspecified",SANTA BARBARA,121,$ 66.00 
1998,"Rockfish, olive",FORT BRAGG,Confidential,Confidential
1998,"Rockfish, group gopher",MONTEREY,"43,574","$ 148,623.00 "
1998,Thornyheads,SAN DIEGO,"15,744","$ 22,535.00 "
1998,"Sole, petrale",SANTA BARBARA,"4,332","$ 4,603.00 "
1998,"Rockfish, yelloweye",MORRO BAY,Confidential,Confidential
1998,"Tuna, skipjack",MONTEREY,"1,950",$ 478.00 
1998,Yellowtail,SACRAMENTO DELTA,Confidential,Confidential
1998,Jacksmelt,LOS ANGELES,Confidential,Confidential
1998,"Crayfish, unspecified",LOS ANGELES,Confidential,Confidential
1998,"Sheephead, California",EUREKA,Confidential,Confidential
1998,Swordfish,SAN FRANCISCO,"285,848","$ 704,550.00 "
1998,"Shad, threadfin",SACRAMENTO DELTA,"53,043","$ 66,483.00 "
1998,"Rockfish, blue",EUREKA,"40,422","$ 21,318.00 "
1998,Opaleye,MONTEREY,Confidential,Confidential
1998,"Halibut, California",SAN FRANCISCO,"518,244","$ 1,081,679.00 "
1998,Unspecified,MONTEREY,Confidential,Confidential
1998,"Herring, Pacific - roe",EUREKA,Confidential,Confidential
1998,"Rockfish, widow",MONTEREY,"150,357","$ 56,992.00 "
1998,"Shark, soupfin",BODEGA BAY,"4,861","$ 3,091.00 "
1998,Salmon,MORRO BAY,Confidential,Confidential
1998,"Rockfish, rosy",SAN FRANCISCO,Confidential,Confidential
1998,"Ray, bat",SANTA BARBARA,"3,829",$ 0.00 
1998,"Rockfish, flag",SAN FRANCISCO,Confidential,Confidential
1998,"Shark, unspecified",BODEGA BAY,153,$ 114.00 
1998,"Shark, thresher",MONTEREY,"41,607","$ 53,749.00 "
1998,"Shark, leopard",BODEGA BAY,695,$ 584.00 
1998,"Bonito, Pacific",MONTEREY,"1,853",$ 565.00 
1998,Sanddab,FORT BRAGG,"7,546","$ 2,415.00 "
1998,"Sole, sand",BODEGA BAY,896,$ 542.00 
1998,"Rockfish, yelloweye",BODEGA BAY,"3,955","$ 4,748.00 "
1998,"Rockfish, brown",SAN FRANCISCO,"2,019","$ 1,512.00 "
1998,Louvar,LOS ANGELES,"2,029","$ 6,900.00 "
1998,"Rockfish, vermilion",MONTEREY,"3,345","$ 4,805.00 "
1998,"Seabass, white",SANTA BARBARA,"38,122","$ 70,748.00 "
1998,"Croaker, unspecified",SAN FRANCISCO,274,$ 151.00 
1998,"Sea urchin, purple",SAN DIEGO,Confidential,Confidential
1998,"Shrimp, ocean (pink)",MORRO BAY,"364,577","$ 250,525.00 "
1998,Butterfish (Pacific pompano),MONTEREY,132,$ 237.00 
1998,"Rockfish, greenspotted",EUREKA,113,$ 36.00 
1998,"Tuna, unspecified",MONTEREY,Confidential,Confidential
1998,"Tuna, bluefin",FORT BRAGG,Confidential,Confidential
1998,"Rockfish, bank",LOS ANGELES,Confidential,Confidential
1998,"Fish, unspecified",SAN FRANCISCO,"1,307","$ 1,045.00 "
1998,"Rockfish, unspecified",LOS ANGELES,"89,021","$ 109,510.00 "
1998,"Bonito, Pacific",SANTA BARBARA,"335,991","$ 81,456.00 "
1998,"Crab, spider",SANTA BARBARA,"52,813","$ 44,022.00 "
1998,"Flounder, unspecified",FORT BRAGG,Confidential,Confidential
1998,"Rockfish, canary",MONTEREY,"5,405","$ 4,118.00 "
1998,"Rockfish, greenspotted",SAN DIEGO,Confidential,Confidential
1998,"Tuna, skipjack",SANTA BARBARA,"76,407",$ 16.00 
1998,"Crab, box",SANTA BARBARA,"1,566","$ 1,996.00 "
1998,"Jack, Pacific crevalle",LOS ANGELES,Confidential,Confidential
1998,"Rockfish, treefish",LOS ANGELES,Confidential,Confidential
1998,"Tuna, skipjack",EUREKA,Confidential,Confidential
1998,"Sole, tongue",LOS ANGELES,Confidential,Confidential
1998,"Octopus, unspecified",SANTA BARBARA,493,$ 393.00 
1998,"Shrimp, brine",SAN FRANCISCO,Confidential,Confidential
1998,"Barracuda, California",SANTA BARBARA,"2,219","$ 2,129.00 "
1998,Louvar,FORT BRAGG,Confidential,Confidential
1998,"Sardine, Pacific",MORRO BAY,Confidential,Confidential
1998,"Crab, rock unspecified",SAN DIEGO,"80,097","$ 82,341.00 "
1998,"Rockfish, bocaccio",SANTA BARBARA,"8,826","$ 5,123.00 "
1998,"Mackerel, jack",MORRO BAY,Confidential,Confidential
1998,"Tuna, albacore",SAN DIEGO,"146,919","$ 54,308.00 "
1998,"Rockfish, chilipepper",MONTEREY,"553,154","$ 233,319.00 "
1998,"Crab, Dungeness",EUREKA,"7,417,915","$ 12,155,858.00 "
1998,Cabezon,EUREKA,"16,335","$ 33,008.00 "
1998,"Tuna, skipjack",MORRO BAY,"2,945","$ 1,297.00 "
1998,Sea hare,SAN DIEGO,Confidential,Confidential
1998,"Kelp, giant",LOS ANGELES,Confidential,Confidential
1998,"Greenling, kelp",MORRO BAY,"1,417","$ 6,295.00 "
1998,"Thornyhead, longspine",SAN FRANCISCO,"108,828","$ 58,402.00 "
1998,"Eel, wolf (wolf-eel)",BODEGA BAY,Confidential,Confidential
1998,"Thornyhead, longspine",MORRO BAY,"462,847","$ 307,894.00 "
1998,"Rockfish, group small",SANTA BARBARA,135,$ 253.00 
1998,"Tuna, bluefin",SANTA BARBARA,"14,581","$ 59,333.00 "
1998,"Rockfish, splitnose",EUREKA,Confidential,Confidential
1998,"Sole, sand",EUREKA,"33,947","$ 24,445.00 "
1998,"Rockfish, black",MONTEREY,774,"$ 1,889.00 "
1998,"Prawn, golden",MORRO BAY,Confidential,Confidential
1998,"Flounder, arrowtooth",MONTEREY,Confidential,Confidential
1998,"Smelt, night",MONTEREY,Confidential,Confidential
1998,"Snail, bubble",SAN DIEGO,Confidential,Confidential
1998,"Salmon, Chinook",MONTEREY,"425,496","$ 586,251.00 "
1998,"Rockfish, group small",SAN FRANCISCO,"72,568","$ 25,321.00 "
1998,"Tuna, bluefin",SAN FRANCISCO,"15,135","$ 25,678.00 "
1998,"Rockfish, cowcod",LOS ANGELES,"13,817","$ 21,850.00 "
1998,"Rockfish, greenstriped",BODEGA BAY,Confidential,Confidential
1998,"Prawn, spot",BODEGA BAY,"19,529","$ 132,619.00 "
1998,"Rockfish, olive",MONTEREY,Confidential,Confidential
1998,"Rockfish, widow",MORRO BAY,"234,897","$ 103,531.00 "
1998,"Surfperch, unspecified",MONTEREY,Confidential,Confidential
1998,"Tuna, skipjack",SAN DIEGO,"388,674","$ 142,076.00 "
1998,"Rockfish, greenstriped",EUREKA,Confidential,Confidential
1998,Kelpfishes,SAN FRANCISCO,52,$ 180.00 
1998,"Ray, unspecified",SAN FRANCISCO,Confidential,Confidential
1998,"Smelt, surf",LOS ANGELES,Confidential,Confidential
1998,Zebraperch,LOS ANGELES,Confidential,Confidential
1998,"Thornyhead, shortspine",MONTEREY,"146,273","$ 126,305.00 "
1998,Grenadier,FORT BRAGG,"331,373","$ 45,116.00 "
1998,Sanddab,MORRO BAY,Confidential,Confidential
1998,"Surfperch, rubberlip",BODEGA BAY,Confidential,Confidential
1998,"Mackerel, bullet",LOS ANGELES,Confidential,Confidential
1998,"Prawn, ridgeback",LOS ANGELES,"6,346","$ 11,578.00 "
1998,Turbot,BODEGA BAY,Confidential,Confidential
1998,Dolphin (fish),MONTEREY,Confidential,Confidential
1998,"Rockfish, gopher",MONTEREY,Confidential,Confidential
1998,"Snail, top",SAN DIEGO,"63,532","$ 28,895.00 "
1998,Grenadier,BODEGA BAY,"48,978","$ 7,170.00 "
1998,Sanddab,MONTEREY,"632,770","$ 164,876.00 "
1998,"Rockfish, vermilion",LOS ANGELES,"1,817","$ 3,418.00 "
1998,"Croaker, white",LOS ANGELES,"44,302","$ 32,988.00 "
1998,"Chiton, unspecified",SAN DIEGO,Confidential,Confidential
1998,Thornyheads,LOS ANGELES,"38,741","$ 64,957.00 "
1998,"Rockfish, grass",EUREKA,"4,616","$ 20,530.00 "
1998,"Sole, Dover",FORT BRAGG,"1,134,751","$ 337,961.00 "
1998,"Whelk, Kellet's",SAN DIEGO,Confidential,Confidential
1998,"Rockfish, group bolina",FORT BRAGG,590,$ 782.00 
1998,"Rockfish, chameleon",SAN DIEGO,Confidential,Confidential
1998,"Snail, top",LOS ANGELES,398,$ 167.00 
1998,Louvar,SAN FRANCISCO,894,"$ 1,952.00 "
1998,"Shrimp, ocean (pink)",EUREKA,"1,393,292","$ 674,159.00 "
1998,"Guitarfish, shovelnose",MORRO BAY,572,$ 246.00 
1998,"Greenling, kelp",SAN FRANCISCO,856,"$ 2,266.00 "
1998,"Rockfish, yellowtail",SAN FRANCISCO,"78,448","$ 56,585.00 "
1998,"Rockfish, canary",BODEGA BAY,"47,912","$ 31,502.00 "
1998,"Sole, slender",MONTEREY,Confidential,Confidential
1998,"Tuna, bluefin",SAN DIEGO,"66,432","$ 150,159.00 "
1998,"Shark, sevengill",SANTA BARBARA,Confidential,Confidential
1998,"Crab, rock unspecified",LOS ANGELES,"104,369","$ 136,739.00 "
1998,"Sole, unspecified",LOS ANGELES,"36,830","$ 18,702.00 "
1998,Oilfish,LOS ANGELES,Confidential,Confidential
1998,Lingcod,SAN DIEGO,368,$ 469.00 
1998,"Mackerel, Pacific",SAN FRANCISCO,"5,324","$ 2,378.00 "
1998,Stingray,LOS ANGELES,Confidential,Confidential
1998,"Rockfish, group red",SANTA BARBARA,"174,193","$ 237,355.00 "
1998,"Rockfish, group red",EUREKA,"121,392","$ 48,345.00 "
1998,"Rockfish, rosy",BODEGA BAY,"2,775","$ 2,458.00 "
1998,"Crab, claws",LOS ANGELES,"1,624","$ 1,613.00 "
1998,"Mackerel, Pacific",MONTEREY,"3,211,495","$ 72,598.00 "
1998,Opaleye,LOS ANGELES,Confidential,Confidential
1998,"Halibut, unspecified",SAN FRANCISCO,"13,263","$ 30,008.00 "
1998,"Whelk, Kellet's",SANTA BARBARA,"14,017","$ 6,432.00 "
1998,"Shark, Pacific angel",LOS ANGELES,"1,783","$ 1,092.00 "
1998,"Rockfish, greenspotted",MONTEREY,"1,164","$ 1,410.00 "
1998,Sea hare,LOS ANGELES,Confidential,Confidential
1998,"Whitefish, ocean",SANTA BARBARA,"13,878","$ 21,658.00 "
1998,"Rockfish, greenspotted",MORRO BAY,Confidential,Confidential
1998,"Seabass, white",SAN FRANCISCO,"2,051","$ 5,577.00 "
1998,"Sole, sand",SAN FRANCISCO,"38,826","$ 30,163.00 "
1998,"Rockfish, yellowtail",MORRO BAY,"18,058","$ 9,376.00 "
1998,"Sardine, Pacific",BODEGA BAY,Confidential,Confidential
1998,"Prickleback, monkeyface (eel)",MORRO BAY,46,$ 115.00 
1998,"Whitefish, ocean",MORRO BAY,Confidential,Confidential
1998,"Rockfish, copper",SANTA BARBARA,"12,956","$ 17,581.00 "
1998,"Rockfish, unspecified",MONTEREY,"239,357","$ 146,226.00 "
1998,"Sole, rex",SANTA BARBARA,22,$ 13.00 
1998,"Rockfish, unspecified",SAN DIEGO,"39,211","$ 38,114.00 "
1998,"Rockfish, canary",FORT BRAGG,"123,823","$ 69,737.00 "
1998,"Croaker, black",LOS ANGELES,Confidential,Confidential
1998,"Shark, Pacific angel",MONTEREY,504,$ 248.00 
1998,"Sole, butter",EUREKA,Confidential,Confidential
1998,"Seabass, white",SAN DIEGO,"4,101","$ 9,325.00 "
1998,"Octopus, unspecified",MORRO BAY,109,$ 97.00 
1998,"Salmon, Chinook",EUREKA,"31,591","$ 62,493.00 "
1998,"Barracuda, California",MORRO BAY,"1,353",$ 920.00 
1998,"Jack, Pacific crevalle",BODEGA BAY,Confidential,Confidential
1998,Cabezon,BODEGA BAY,"26,646","$ 69,899.00 "
1998,"Snail, top",SANTA BARBARA,"23,027","$ 5,955.00 "
1998,"Rockfish, brown",FORT BRAGG,"1,287","$ 2,392.00 "
1998,"Rockfish, greenspotted",FORT BRAGG,"13,147","$ 10,074.00 "
1998,"Tuna, unspecified",LOS ANGELES,926,"$ 2,136.00 "
1998,"Rockfish, vermilion",FORT BRAGG,"9,126","$ 8,734.00 "
1998,"Seabass, white",MONTEREY,"2,365","$ 4,268.00 "
1998,Turbot,EUREKA,Confidential,Confidential
1998,"Anchovy, deepbody",LOS ANGELES,Confidential,Confidential
1998,"Prawn, spot",FORT BRAGG,Confidential,Confidential
1998,"Skate, unspecified",EUREKA,"1,413,949","$ 273,606.00 "
1998,"Lobster, California spiny",SANTA BARBARA,"216,717","$ 1,448,580.00 "
1998,"Mackerel, bullet",MONTEREY,Confidential,Confidential
1998,"Rockfish, quillback",EUREKA,"4,505","$ 6,797.00 "
1998,"Rockfish, quillback",SAN FRANCISCO,"16,568","$ 32,952.00 "
1998,"Herring, Pacific",SAN FRANCISCO,Confidential,Confidential
1998,Jacksmelt,EUREKA,Confidential,Confidential
1998,"Squid, market",SANTA BARBARA,"5,843,491","$ 1,330,357.00 "
1998,"Shark, shortfin mako",BODEGA BAY,Confidential,Confidential
1998,"Flounder, arrowtooth",EUREKA,"80,455","$ 9,132.00 "
1998,"Halibut, California",SAN DIEGO,"33,122","$ 85,040.00 "
1998,"Crab, red rock",LOS ANGELES,Confidential,Confidential
1998,Sablefish,LOS ANGELES,"90,213","$ 94,271.00 "
1998,"Sole, unspecified",MONTEREY,779,$ 834.00 
1998,"Surfperch, rubberlip",LOS ANGELES,Confidential,Confidential
1998,"Rockfish, bank",BODEGA BAY,"65,001","$ 29,129.00 "
1998,Butterfish (Pacific pompano),SAN FRANCISCO,30,$ 18.00 
1998,"Sea urchin, white",LOS ANGELES,Confidential,Confidential
1998,"Rockfish, starry",SAN DIEGO,Confidential,Confidential
1998,"Shark, soupfin",SAN DIEGO,"14,965","$ 17,449.00 "
1998,"Sole, petrale",FORT BRAGG,"179,686","$ 160,960.00 "
1998,"Sardine, Pacific",LOS ANGELES,"69,159,313","$ 2,495,107.00 "
1998,"Shark, soupfin",SAN FRANCISCO,"6,001","$ 4,838.00 "
1998,"Sole, English",MORRO BAY,"12,162","$ 5,072.00 "
1998,"Fish, unspecified",FORT BRAGG,169,$ 151.00 
1998,"Mackerel, bullet",BODEGA BAY,Confidential,Confidential
1998,Opah,MORRO BAY,"14,709","$ 5,929.00 "
1998,"Rockfish, rosethorn",BODEGA BAY,Confidential,Confidential
1998,"Rockfish, bocaccio",SAN DIEGO,"3,886","$ 3,333.00 "
1998,"Flounder, arrowtooth",SAN FRANCISCO,Confidential,Confidential
1998,"Sole, English",SANTA BARBARA,146,$ 101.00 
1998,"Rockfish, blackgill",LOS ANGELES,"19,784","$ 20,792.00 "
1998,Opaleye,SAN DIEGO,Confidential,Confidential
1998,"Skate, unspecified",FORT BRAGG,"175,944","$ 29,556.00 "
1998,"Salmon, Chinook",SAN FRANCISCO,"903,291","$ 1,454,522.00 "
1998,"Crab, spider",SAN DIEGO,"7,369","$ 3,701.00 "
1998,"Rockfish, quillback",BODEGA BAY,Confidential,Confidential
1998,Sea slug,SAN DIEGO,Confidential,Confidential
1998,"Crab, brown rock",SANTA BARBARA,Confidential,Confidential
1998,"Crab, rock unspecified",EUREKA,"7,531","$ 9,144.00 "
1998,"Rockfish, splitnose",SAN FRANCISCO,"46,819","$ 12,542.00 "
1998,"Rockfish, China",MORRO BAY,7,$ 29.00 
1998,"Ratfish, spotted",BODEGA BAY,Confidential,Confidential
1998,Turbot,MONTEREY,Confidential,Confidential
1998,"Rockfish, group rosefish",FORT BRAGG,"446,449","$ 105,108.00 "
1998,"Kelpfish, giant",MORRO BAY,Confidential,Confidential
1998,Escolar,SAN DIEGO,643,"$ 1,174.00 "
1998,"Squid, jumbo",FORT BRAGG,Confidential,Confidential
1998,"Thornyhead, shortspine",SAN FRANCISCO,"43,375","$ 40,423.00 "
1998,"Sole, Dover",EUREKA,"3,847,278","$ 1,324,910.00 "
1998,"Rockfish, greenstriped",SAN FRANCISCO,473,$ 230.00 
1998,"Rockfish, group gopher",SANTA BARBARA,"2,937","$ 8,249.00 "
1998,"Rockfish, rosethorn",EUREKA,156,$ 95.00 
1998,"Rockfish, yellowtail",MONTEREY,"22,320","$ 15,536.00 "
1998,"Rockfish, chilipepper",LOS ANGELES,"3,868","$ 3,895.00 "
1998,Hagfishes,SAN DIEGO,Confidential,Confidential
1998,"Shark, blue",LOS ANGELES,Confidential,Confidential
1998,"Eel, California moray",SANTA BARBARA,Confidential,Confidential
1998,Lingcod,MONTEREY,"28,300","$ 21,030.00 "
1998,"Mackerel, Pacific",SAN DIEGO,"106,052","$ 8,353.00 "
1998,"Rockfish, cowcod",EUREKA,Confidential,Confidential
1998,"Surfperch, unspecified",SAN FRANCISCO,"1,917","$ 3,675.00 "
1998,Escolar,MONTEREY,Confidential,Confidential
1998,Sanddab,SAN FRANCISCO,"653,643","$ 230,097.00 "
1998,"Shark, Pacific angel",MORRO BAY,"5,279","$ 3,586.00 "
1998,"Clam, common littleneck",LOS ANGELES,Confidential,Confidential
1998,"Shark, spiny dogfish",LOS ANGELES,"4,591","$ 3,165.00 "
1998,"Halibut, California",MORRO BAY,"117,488","$ 263,384.00 "
1998,"Rockfish, yelloweye",SAN FRANCISCO,"2,016","$ 2,245.00 "
1998,"Snail, sea",SAN DIEGO,"2,669","$ 1,020.00 "
1998,"Sole, English",BODEGA BAY,"50,807","$ 18,773.00 "
1998,"Sole, Dover",BODEGA BAY,"321,683","$ 96,425.00 "
1998,Dolphin (fish),SAN FRANCISCO,Confidential,Confidential
1998,"Surfperch, redtail",MONTEREY,Confidential,Confidential
1998,"Guitarfish, shovelnose",SANTA BARBARA,"16,716","$ 9,689.00 "
1998,"Crab, brown rock",LOS ANGELES,Confidential,Confidential
1998,"Rockfish, unspecified",BODEGA BAY,"397,775","$ 188,030.00 "
1998,"Rockfish, olive",MORRO BAY,Confidential,Confidential
1998,"Sole, rock",EUREKA,Confidential,Confidential
